pid,year,yearly_total,cumulative_amount
967,2012,103184.0,1169984.0
967,2013,372128.0,1542112.0
967,2014,60000.0,1602112.0
967,2015,1286800.0,2888912.0
967,2016,13023.0,2901935.0
967,2017,29892.0,2931827.0
967,2018,17182.0,2949009.0
967,2019,18647.0,2967656.0
967,2020,185589.0,3153245.0
967,2021,238508.0,3391753.0
967,2022,24043.0,3415796.0
967,2023,24851.0,3440647.0
969,2008,5000.0,5000.0
970,2008,6125.0,6125.0
970,2009,7925.0,14050.0
970,2010,17489.0,31539.0
970,2011,19946.0,51485.0
970,2012,7853.0,59338.0
970,2013,20527.0,79865.0
970,2014,16651.0,96516.0
970,2015,18785.0,115301.0
970,2016,22718.0,138019.0
970,2017,25977.0,163996.0
970,2018,35599.0,199595.0
970,2019,26089.0,225684.0
970,2020,31226.0,256910.0
970,2021,29416.0,286326.0
970,2022,29346.0,315672.0
970,2023,30000.0,345672.0
971,2008,9000.0,9000.0
972,2008,5000.0,5000.0
972,2009,12520.0,17520.0
972,2010,13865.0,31385.0
972,2011,1765.0,33150.0
972,2012,15150.0,48300.0
972,2016,0.0,48300.0
972,2017,23055.0,71355.0
972,2018,17557.0,88912.0
972,2019,15436.0,104348.0
972,2020,22756.0,127104.0
972,2021,24928.0,152032.0
972,2022,25242.0,177274.0
973,2008,8000.0,8000.0
973,2009,10775.0,18775.0
973,2010,75550.0,94325.0
973,2011,16211.0,110536.0
973,2012,18500.0,129036.0
973,2013,11619.0,140655.0
973,2014,17280.0,157935.0
973,2015,20223.0,178158.0
973,2016,19721.0,197879.0
974,2008,1000.0,1000.0
975,2008,15000.0,15000.0
975,2009,25000.0,40000.0
975,2011,13000.0,53000.0
976,2008,3000.0,3000.0
976,2010,3000.0,6000.0
976,2011,4200.0,10200.0
976,2012,3000.0,13200.0
976,2014,23556.0,36756.0
977,2008,5686.0,5686.0
977,2010,4600.0,10286.0
977,2011,3481.0,13767.0
977,2012,4350.0,18117.0
977,2013,4722.0,22839.0
977,2014,5281.0,28120.0
977,2015,5683.0,33803.0
980,2008,20000.0,20000.0
982,2009,2650.0,2650.0
982,2010,10230.0,12880.0
982,2011,2910.0,15790.0
982,2012,5283.0,21073.0
982,2013,10124.0,31197.0
982,2014,25038.0,56235.0
982,2015,22511.0,78746.0
982,2016,10940.0,89686.0
982,2017,24289.0,113975.0
982,2018,21892.0,135867.0
982,2019,21373.0,157240.0
982,2020,13963.0,171203.0
982,2021,13339.0,184542.0
982,2023,19047.0,203589.0
983,2009,8740.0,8740.0
983,2010,6650.0,15390.0
984,2009,2500.0,2500.0
984,2010,2200.0,4700.0
984,2011,2100.0,6800.0
984,2012,3000.0,9800.0
985,2008,14649.0,14649.0
985,2009,18750.0,33399.0
985,2010,19392.0,52791.0
985,2012,5720.0,58511.0
985,2013,5904.0,64415.0
985,2014,8983.0,73398.0
985,2016,4160.0,77558.0
985,2017,19342.0,96900.0
985,2019,21870.0,118770.0
985,2020,17878.0,136648.0
985,2021,23062.0,159710.0
985,2022,18436.0,178146.0
985,2023,17547.0,195693.0
987,2009,30000.0,30000.0
987,2010,9600.0,39600.0
988,2009,2500.0,2500.0
989,2009,3300.0,3300.0
989,2010,3300.0,6600.0
989,2011,4644.0,11244.0
989,2012,3901.0,15145.0
990,2007,3415.0,3415.0
990,2008,12065.0,15480.0
990,2009,7974.0,23454.0
990,2011,15717.0,39171.0
990,2014,9364.0,48535.0
990,2016,44374.0,92909.0
990,2017,27683.0,120592.0
990,2019,24818.0,145410.0
990,2020,12684.0,158094.0
990,2022,19921.0,178015.0
991,2009,5750.0,5750.0
991,2010,5840.0,11590.0
991,2011,12910.0,24500.0
991,2013,10950.0,35450.0
991,2014,12164.0,47614.0
991,2015,12928.0,60542.0
991,2016,11945.0,72487.0
991,2017,13363.0,85850.0
991,2018,13819.0,99669.0
991,2019,19504.0,119173.0
991,2020,17024.0,136197.0
991,2021,13307.0,149504.0
993,2008,35625.0,35625.0
993,2009,0.0,35625.0
993,2010,845400.0,881025.0
993,2011,6300.0,887325.0
993,2012,9135.0,896460.0
993,2013,29322.0,925782.0
993,2014,34188.0,959970.0
993,2015,37291.0,997261.0
993,2016,68431.0,1065692.0
993,2018,69480.0,1135172.0
993,2019,40521.0,1175693.0
993,2020,37331.0,1213024.0
993,2021,21364.0,1234388.0
993,2022,32743.0,1267131.0
993,2023,31104.0,1298235.0
993,2024,1279.0,1299514.0
994,2008,3750.0,3750.0
994,2009,3250.0,7000.0
994,2010,11250.0,18250.0
995,2009,2000.0,2000.0
995,2010,1500.0,3500.0
998,2009,10250.0,10250.0
999,2009,3290.0,3290.0
999,2010,7055.0,10345.0
999,2011,7447.0,17792.0
999,2013,6675.0,24467.0
999,2014,12321.0,36788.0
999,2016,22529.0,59317.0
999,2017,43107.0,102424.0
999,2018,9383.0,111807.0
999,2021,19592.0,131399.0
999,2022,8995.0,140394.0
999,2023,8828.0,149222.0
1000,2008,3380.0,3380.0
1000,2009,3440.0,6820.0
1000,2010,7055.0,13875.0
1000,2011,7447.0,21322.0
1000,2013,6670.0,27992.0
1000,2014,12378.0,40370.0
1000,2016,22529.0,62899.0
1000,2017,38122.0,101021.0
1000,2018,8601.0,109622.0
1000,2019,8564.0,118186.0
1000,2020,9074.0,127260.0
1000,2022,17294.0,144554.0
1000,2023,8098.0,152652.0
1006,2006,26220.0,26220.0
1006,2007,23543.0,49763.0
1006,2008,5460.0,55223.0
1006,2009,4290.0,59513.0
1006,2010,14520.0,74033.0
1006,2011,1235.0,75268.0
1006,2012,2508.0,77776.0
1009,2009,4111.0,4111.0
1009,2010,4000.0,8111.0
1012,2009,5000.0,5000.0
1012,2010,10055.0,15055.0
1012,2011,9720.0,24775.0
1012,2012,8216.0,32991.0
1012,2013,10528.0,43519.0
1012,2014,20243.0,63762.0
1012,2015,6824.0,70586.0
1012,2016,24531.0,95117.0
1012,2017,19798.0,114915.0
1012,2018,15350.0,130265.0
1012,2019,3808.0,134073.0
1014,2009,3001.0,3001.0
1014,2010,2531.0,5532.0
1014,2011,2636.0,8168.0
1014,2012,2775.0,10943.0
1014,2013,4352.0,15295.0
1014,2014,25500.0,40795.0
1014,2015,21046.0,61841.0
1014,2016,21985.0,83826.0
1014,2017,79544.0,163370.0
1014,2018,24052.0,187422.0
1014,2019,27654.0,215076.0
1014,2020,29861.0,244937.0
1014,2021,31327.0,276264.0
1014,2022,23850.0,300114.0
1014,2023,24554.0,324668.0
1015,2016,2250.0,2250.0
1016,2010,0.0,0.0
1017,2008,1250.0,1250.0
1018,2009,7750.0,7750.0
1018,2010,2000.0,9750.0
1018,2011,6150.0,15900.0
1018,2012,8742.0,24642.0
1018,2014,19942.0,44584.0
1018,2015,16010.0,60594.0
1018,2016,4031.0,64625.0
1018,2017,15027.0,79652.0
1018,2018,14835.0,94487.0
1018,2019,15643.0,110130.0
1018,2020,51005.0,161135.0
1018,2021,44896.0,206031.0
1018,2022,22086.0,228117.0
1018,2023,12801.0,240918.0
1019,2009,38750.0,38750.0
1019,2010,36400.0,75150.0
1020,2009,4000.0,4000.0
1021,2009,4093.0,4093.0
1023,2008,2050.0,2050.0
1023,2010,2300.0,4350.0
1023,2011,2350.0,6700.0
1023,2012,6900.0,13600.0
1026,2009,39400.0,39400.0
1026,2010,6000.0,45400.0
1027,2010,1700.0,1700.0
1027,2011,1000.0,2700.0
1028,2009,2500.0,2500.0
1029,2010,17885.0,17885.0
1029,2011,6607.0,24492.0
1029,2013,5119.0,29611.0
1029,2014,2639.0,32250.0
1029,2015,15361.0,47611.0
1029,2017,153642.0,201253.0
1029,2018,19282.0,220535.0
1029,2019,24460.0,244995.0
1029,2020,28296.0,273291.0
1029,2021,35953.0,309244.0
1029,2022,25351.0,334595.0
1029,2023,52152.0,386747.0
1029,2024,6913.0,393660.0
1031,2010,3000.0,3000.0
1031,2011,2400.0,5400.0
1033,2009,5000.0,5000.0
1033,2017,10461.0,15461.0
1034,2009,1400.0,1400.0
1034,2010,2645.0,4045.0
1035,2009,2500.0,2500.0
1035,2010,5000.0,7500.0
1035,2011,2900.0,10400.0
1035,2014,6372.0,16772.0
1035,2016,9656.0,26428.0
1035,2017,10889.0,37317.0
1035,2018,11144.0,48461.0
1036,2009,2600.0,2600.0
1037,2009,2000.0,2000.0
1039,2009,3672.0,3672.0
1040,2009,9000.0,9000.0
1041,2009,1000.0,1000.0
1041,2010,1000.0,2000.0
1042,2010,8100.0,8100.0
1042,2011,7068.0,15168.0
1042,2012,7081.0,22249.0
1042,2013,9342.0,31591.0
1042,2014,8657.0,40248.0
1042,2015,4529.0,44777.0
1042,2016,4537.0,49314.0
1042,2017,12850.0,62164.0
1042,2018,16596.0,78760.0
1042,2019,16676.0,95436.0
1042,2020,17416.0,112852.0
1042,2021,34421.0,147273.0
1042,2022,15672.0,162945.0
1042,2023,16127.0,179072.0
1042,2024,7982.0,187054.0
1043,2009,5500.0,5500.0
1044,2010,1800.0,1800.0
1044,2011,2550.0,4350.0
1044,2012,3160.0,7510.0
1044,2013,3797.0,11307.0
1044,2014,8632.0,19939.0
1044,2015,7188.0,27127.0
1044,2016,11572.0,38699.0
1044,2017,22156.0,60855.0
1044,2018,14889.0,75744.0
1044,2019,15186.0,90930.0
1044,2020,5261.0,96191.0
1044,2021,8292.0,104483.0
1044,2022,4802.0,109285.0
1044,2023,4847.0,114132.0
1045,2010,2000.0,2000.0
1046,2012,15000.0,15000.0
1047,2003,3000.0,3000.0
1047,2004,5478.0,8478.0
1048,2010,6601.0,6601.0
1048,2011,4306.0,10907.0
1048,2012,3963.0,14870.0
1050,2009,6000.0,6000.0
1050,2011,7000.0,13000.0
1053,2010,2850.0,2850.0
1055,2011,2200.0,2200.0
1056,2010,10000.0,10000.0
1056,2012,5000.0,15000.0
1057,2010,4000.0,4000.0
1057,2011,3000.0,7000.0
1057,2012,3000.0,10000.0
1057,2013,8300.0,18300.0
1057,2014,8300.0,26600.0
1058,2010,18150.0,18150.0
1059,2010,2875.0,2875.0
1060,2010,2500.0,2500.0
1062,2010,3500.0,3500.0
1063,2010,1000.0,1000.0
1065,2009,2000.0,2000.0
1065,2010,2000.0,4000.0
1067,2009,8738.0,8738.0
1067,2010,14667.0,23405.0
1067,2013,14900.0,38305.0
1067,2014,15347.0,53652.0
1067,2015,15761.0,69413.0
1067,2016,464137.0,533550.0
1067,2017,25253.0,558803.0
1067,2018,38454.0,597257.0
1067,2019,706681.0,1303938.0
1067,2020,2027917.0,3331855.0
1067,2021,2779573.0,6111428.0
1067,2022,8929325.0,15040753.0
1067,2023,6931466.0,21972219.0
1067,2024,24231.0,21996450.0
1068,2010,15000.0,15000.0
1068,2011,15000.0,30000.0
1068,2012,7500.0,37500.0
1068,2013,23413.0,60913.0
1068,2014,7561.0,68474.0
1068,2015,3665.0,72139.0
1068,2016,11743.0,83882.0
1068,2017,9430.0,93312.0
1068,2018,3165.0,96477.0
1068,2019,6363.0,102840.0
1068,2020,10003.0,112843.0
1068,2023,9192.0,122035.0
1069,2010,4000.0,4000.0
1069,2011,5200.0,9200.0
1069,2012,4000.0,13200.0
1070,2010,2727.0,2727.0
1072,2010,2560.0,2560.0
1073,2010,7226.0,7226.0
1073,2011,3324.0,10550.0
1073,2014,3467.0,14017.0
1073,2018,4748.0,18765.0
1073,2019,5190.0,23955.0
1074,2010,1109.0,1109.0
1075,2010,2200.0,2200.0
1076,2010,2100.0,2100.0
1076,2011,3500.0,5600.0
1076,2012,3225.0,8825.0
1076,2014,2446.0,11271.0
1077,2010,2654.0,2654.0
1077,2011,5260.0,7914.0
1077,2012,5000.0,12914.0
1077,2013,5369.0,18283.0
1077,2014,6012.0,24295.0
1077,2015,4728.0,29023.0
1077,2016,7073.0,36096.0
1077,2017,7827.0,43923.0
1078,2010,11300.0,11300.0
1078,2011,6850.0,18150.0
1078,2012,8220.0,26370.0
1078,2013,3982.0,30352.0
1078,2014,14632.0,44984.0
1078,2015,8235.0,53219.0
1078,2016,9193.0,62412.0
1078,2017,9162.0,71574.0
1079,2011,15400.0,15400.0
1079,2012,13450.0,28850.0
1079,2013,7721.0,36571.0
1079,2014,1496.0,38067.0
1080,2011,5000.0,5000.0
1080,2012,18062.0,23062.0
1080,2013,4435.0,27497.0
1080,2014,12755.0,40252.0
1081,2010,100.0,100.0
1082,2010,3500.0,3500.0
1082,2011,3000.0,6500.0
1082,2013,3334.0,9834.0
1082,2014,5688.0,15522.0
1082,2015,8598.0,24120.0
1082,2017,38912.0,63032.0
1082,2018,20907.0,83939.0
1082,2019,15086.0,99025.0
1082,2020,5247.0,104272.0
1082,2021,6556.0,110828.0
1082,2022,11612.0,122440.0
1082,2023,6539.0,128979.0
1084,2011,7700.0,7700.0
1085,2010,6000.0,6000.0
1086,2010,6092.0,6092.0
1086,2012,3525.0,9617.0
1087,2010,3483.0,3483.0
1087,2012,10900.0,14383.0
1088,2011,6450.0,6450.0
1089,2011,3630.0,3630.0
1089,2012,3241.0,6871.0
1089,2013,6214.0,13085.0
1090,2011,3400.0,3400.0
1091,2010,20000.0,20000.0
1092,2011,4000.0,4000.0
1092,2012,5000.0,9000.0
1093,2011,9250.0,9250.0
1094,2011,12000.0,12000.0
1095,2011,6770.0,6770.0
1095,2012,26302.0,33072.0
1095,2013,12978.0,46050.0
1095,2014,6548.0,52598.0
1095,2015,22759.0,75357.0
1095,2016,12125.0,87482.0
1095,2017,16099.0,103581.0
1095,2018,19050.0,122631.0
1095,2020,2557.0,125188.0
1095,2022,11935.0,137123.0
1097,2012,9450.0,9450.0
1097,2013,3116.0,12566.0
1097,2014,3638.0,16204.0
1097,2015,8518.0,24722.0
1097,2016,1403.0,26125.0
1097,2017,6590.0,32715.0
1098,2013,2527.0,2527.0
1098,2014,1015.0,3542.0
1098,2015,1995.0,5537.0
1099,2011,3600.0,3600.0
1100,2011,2100.0,2100.0
1100,2012,4500.0,6600.0
1100,2013,2000.0,8600.0
1102,2011,13186.0,13186.0
1102,2012,7500.0,20686.0
1102,2013,8568.0,29254.0
1102,2014,14004.0,43258.0
1102,2015,13990.0,57248.0
1102,2016,31075.0,88323.0
1102,2017,37998.0,126321.0
1102,2018,27788.0,154109.0
1102,2019,47450.0,201559.0
1102,2020,19622.0,221181.0
1102,2021,24481.0,245662.0
1103,2011,4560.0,4560.0
1103,2012,13625.0,18185.0
1103,2013,3837.0,22022.0
1103,2014,1517.0,23539.0
1103,2015,1636.0,25175.0
1104,2011,3000.0,3000.0
1104,2012,8500.0,11500.0
1105,2011,3130.0,3130.0
1107,2011,35623.0,35623.0
1107,2012,35466.0,71089.0
1107,2013,43726.0,114815.0
1107,2014,16215.0,131030.0
1107,2016,35685.0,166715.0
1107,2018,65702.0,232417.0
1107,2019,36790.0,269207.0
1107,2020,31402.0,300609.0
1107,2021,39289.0,339898.0
1107,2022,37721.0,377619.0
1107,2023,35323.0,412942.0
1107,2024,17452.0,430394.0
1109,2010,582000.0,582000.0
1109,2011,12222.0,594222.0
1109,2012,980150.0,1574372.0
1109,2013,5880.0,1580252.0
1109,2014,9567.0,1589819.0
1109,2015,10810.0,1600629.0
1109,2016,4573.0,1605202.0
1109,2017,24259.0,1629461.0
1109,2018,9029.0,1638490.0
1109,2019,15163.0,1653653.0
1109,2020,16421.0,1670074.0
1109,2021,21559.0,1691633.0
1109,2022,15685.0,1707318.0
1109,2023,9523.0,1716841.0
1112,2011,6043.0,6043.0
1112,2012,10670.0,16713.0
1112,2013,23400.0,40113.0
1112,2014,28360.0,68473.0
1112,2016,17261.0,85734.0
1113,2011,8541.0,8541.0
1113,2012,8101.0,16642.0
1113,2013,5117.0,21759.0
1113,2014,6992.0,28751.0
1113,2015,4695.0,33446.0
1113,2016,4733.0,38179.0
1120,2011,2000.0,2000.0
1121,2011,1250.0,1250.0
1122,2011,5750.0,5750.0
1122,2015,6996.0,12746.0
1122,2016,3809.0,16555.0
1122,2017,3959.0,20514.0
1122,2019,6858.0,27372.0
1122,2020,4035.0,31407.0
1122,2021,10612.0,42019.0
1122,2022,4023.0,46042.0
1122,2023,3199.0,49241.0
1123,2011,1000.0,1000.0
1123,2013,1200.0,2200.0
1123,2015,5566.0,7766.0
1126,2011,2000.0,2000.0
1127,2011,2250.0,2250.0
1127,2012,2250.0,4500.0
1127,2013,6669.0,11169.0
1127,2014,7974.0,19143.0
1127,2015,14620.0,33763.0
1127,2016,13261.0,47024.0
1127,2017,8021.0,55045.0
1127,2018,7029.0,62074.0
1128,2011,15432.0,15432.0
1128,2012,13078.0,28510.0
1128,2013,18062.0,46572.0
1128,2014,29353.0,75925.0
1128,2015,19540.0,95465.0
1128,2016,13690.0,109155.0
1128,2017,15572.0,124727.0
1129,2012,9000.0,9000.0
1130,2011,6000.0,6000.0
1130,2012,6000.0,12000.0
1130,2013,6046.0,18046.0
1130,2014,7390.0,25436.0
1130,2015,15910.0,41346.0
1130,2016,17733.0,59079.0
1130,2017,9942.0,69021.0
1130,2018,9965.0,78986.0
1130,2019,11280.0,90266.0
1130,2020,10368.0,100634.0
1130,2021,14638.0,115272.0
1131,2012,4810.0,4810.0
1134,2011,12000.0,12000.0
1134,2012,638073.0,650073.0
1134,2013,6116.0,656189.0
1134,2014,3041.0,659230.0
1134,2015,21825.0,681055.0
1134,2016,25123.0,706178.0
1134,2017,26375.0,732553.0
1134,2018,25724.0,758277.0
1134,2019,25790.0,784067.0
1134,2020,15400.0,799467.0
1134,2021,8987.0,808454.0
1134,2022,11913.0,820367.0
1134,2023,10343.0,830710.0
1135,2012,6550.0,6550.0
1135,2013,6563.0,13113.0
1135,2014,20663.0,33776.0
1135,2015,21619.0,55395.0
1135,2016,13546.0,68941.0
1135,2018,12601.0,81542.0
1135,2020,12320.0,93862.0
1137,2011,4750.0,4750.0
1137,2012,3310.0,8060.0
1138,2012,3350.0,3350.0
1138,2013,6275.0,9625.0
1138,2014,9914.0,19539.0
1138,2015,5272.0,24811.0
1138,2016,13699.0,38510.0
1138,2017,17452.0,55962.0
1138,2018,14946.0,70908.0
1138,2019,13969.0,84877.0
1138,2020,17850.0,102727.0
1138,2021,16848.0,119575.0
1138,2022,19318.0,138893.0
1138,2023,18267.0,157160.0
1140,2013,2157.0,2157.0
1142,2012,6000.0,6000.0
1142,2013,8725.0,14725.0
1142,2014,5224.0,19949.0
1142,2015,15278.0,35227.0
1142,2016,12063.0,47290.0
1142,2017,23622.0,70912.0
1142,2018,25658.0,96570.0
1142,2019,30423.0,126993.0
1142,2020,35670.0,162663.0
1142,2021,33160.0,195823.0
1142,2022,26326.0,222149.0
1142,2023,19764.0,241913.0
1143,2012,4500.0,4500.0
1143,2017,11053.0,15553.0
1143,2018,14702.0,30255.0
1143,2019,18538.0,48793.0
1143,2020,20595.0,69388.0
1143,2021,24375.0,93763.0
1143,2022,19757.0,113520.0
1143,2023,11987.0,125507.0
1144,2012,158210.0,158210.0
1144,2013,4577.0,162787.0
1144,2014,4355.0,167142.0
1144,2015,5427.0,172569.0
1144,2016,8671.0,181240.0
1145,2012,4546.0,4546.0
1145,2013,4496.0,9042.0
1145,2014,8271.0,17313.0
1145,2015,12256.0,29569.0
1145,2016,9471.0,39040.0
1147,2012,1700.0,1700.0
1151,2012,6757.0,6757.0
1153,2013,2553.0,2553.0
1153,2014,14148.0,16701.0
1153,2015,25180.0,41881.0
1153,2016,25847.0,67728.0
1153,2017,47209.0,114937.0
1153,2018,57319.0,172256.0
1153,2019,21221.0,193477.0
1153,2020,20546.0,214023.0
1153,2021,20535.0,234558.0
1153,2022,26925.0,261483.0
1153,2023,21888.0,283371.0
1155,2013,12776.0,12776.0
1155,2016,21995.0,34771.0
1155,2023,15358.0,50129.0
1160,2013,1294.0,1294.0
1160,2014,1722.0,3016.0
1160,2015,12395.0,15411.0
1160,2016,6066.0,21477.0
1160,2017,45336.0,66813.0
1160,2018,8321.0,75134.0
1160,2019,6080.0,81214.0
1160,2020,3387.0,84601.0
1160,2021,7224.0,91825.0
1160,2022,13191.0,105016.0
1160,2023,14986.0,120002.0
1160,2024,2500.0,122502.0
1161,2013,3106.0,3106.0
1161,2014,4883.0,7989.0
1161,2015,210000.0,217989.0
1161,2016,3186.0,221175.0
1161,2017,4746.0,225921.0
1161,2018,4191.0,230112.0
1161,2019,4229.0,234341.0
1161,2021,4116.0,238457.0
1161,2022,3885.0,242342.0
1161,2023,3691.0,246033.0
1162,2013,521.0,521.0
1163,2013,1969.0,1969.0
1164,2013,10007.0,10007.0
1173,2013,7909.0,7909.0
1173,2014,10342.0,18251.0
1173,2015,12770.0,31021.0
1173,2016,13635.0,44656.0
1173,2018,14349.0,59005.0
1174,2013,3323.0,3323.0
1175,2013,1780.0,1780.0
1175,2014,999.0,2779.0
1175,2016,8263.0,11042.0
1175,2017,5075.0,16117.0
1175,2018,6129.0,22246.0
1175,2019,12246.0,34492.0
1175,2020,9166.0,43658.0
1175,2021,7306.0,50964.0
1175,2022,7308.0,58272.0
1175,2023,6150.0,64422.0
1176,2014,9550.0,9550.0
1178,2014,719.0,719.0
1178,2015,6775.0,7494.0
1178,2016,13519.0,21013.0
1178,2017,16666.0,37679.0
1178,2018,17871.0,55550.0
1178,2019,13826.0,69376.0
1178,2020,26843.0,96219.0
1178,2021,32564.0,128783.0
1178,2022,25474.0,154257.0
1178,2023,17092.0,171349.0
1180,2013,4049.0,4049.0
1180,2014,6838.0,10887.0
1180,2015,7912.0,18799.0
1180,2016,8529.0,27328.0
1180,2017,9288.0,36616.0
1180,2018,8558.0,45174.0
1180,2019,7819.0,52993.0
1180,2020,8554.0,61547.0
1181,2012,460.0,460.0
1181,2014,3041.0,3501.0
1184,2014,1184.0,1184.0
1184,2015,11487.0,12671.0
1184,2016,12914.0,25585.0
1184,2017,11280.0,36865.0
1184,2018,10173.0,47038.0
1184,2019,10372.0,57410.0
1184,2020,11506.0,68916.0
1184,2021,17734.0,86650.0
1184,2022,9997.0,96647.0
1184,2023,10729.0,107376.0
1184,2024,7943.0,115319.0
1185,2014,4239.0,4239.0
1186,2014,12221.0,12221.0
1187,2014,11296.0,11296.0
1187,2015,60930.0,72226.0
1187,2016,35969.0,108195.0
1187,2017,43401.0,151596.0
1187,2018,32859.0,184455.0
1187,2019,39517.0,223972.0
1187,2020,65025.0,288997.0
1187,2021,41199.0,330196.0
1187,2022,29253.0,359449.0
1187,2023,30131.0,389580.0
1188,2014,6731.0,6731.0
1188,2015,6555.0,13286.0
1188,2016,23451.0,36737.0
1188,2017,69706.0,106443.0
1188,2018,14378.0,120821.0
1188,2019,21584.0,142405.0
1188,2020,18561.0,160966.0
1188,2021,68729.0,229695.0
1188,2022,56710.0,286405.0
1188,2023,55785.0,342190.0
1188,2024,45875.0,388065.0
1189,2014,2463.0,2463.0
1189,2015,2905.0,5368.0
1190,2014,5760.0,5760.0
1190,2015,10244.0,16004.0
1190,2016,7520.0,23524.0
1190,2017,26880.0,50404.0
1190,2018,26175.0,76579.0
1190,2019,6930.0,83509.0
1190,2020,7743.0,91252.0
1190,2021,13239.0,104491.0
1190,2022,24174.0,128665.0
1190,2023,12783.0,141448.0
1193,2014,3024.0,3024.0
1193,2016,9145.0,12169.0
1193,2017,6851.0,19020.0
1193,2018,7565.0,26585.0
1193,2019,10207.0,36792.0
1193,2020,13640.0,50432.0
1193,2021,13545.0,63977.0
1193,2022,14223.0,78200.0
1193,2023,10090.0,88290.0
1196,2014,3146.0,3146.0
1196,2015,11511.0,14657.0
1196,2016,8513.0,23170.0
1196,2017,9948.0,33118.0
1196,2018,2411.0,35529.0
1196,2019,13294.0,48823.0
1196,2020,7015.0,55838.0
1196,2021,11295.0,67133.0
1196,2022,11290.0,78423.0
1196,2023,10912.0,89335.0
1197,2014,1300.0,1300.0
1198,2014,10006.0,10006.0
1198,2015,7486.0,17492.0
1198,2017,10468.0,27960.0
1198,2018,3833.0,31793.0
1199,2015,6331.0,6331.0
1200,2015,1711.0,1711.0
1200,2016,2979.0,4690.0
1200,2017,19604.0,24294.0
1201,2014,4101.0,4101.0
1204,2014,2328.0,2328.0
1204,2015,2232.0,4560.0
1204,2016,2126.0,6686.0
1204,2018,11331.0,18017.0
1204,2019,2101.0,20118.0
1204,2020,4795.0,24913.0
1204,2023,7073.0,31986.0
1206,2014,5001.0,5001.0
1206,2015,3976.0,8977.0
1206,2016,3073.0,12050.0
1206,2017,3009.0,15059.0
1209,2014,23132.0,23132.0
1209,2016,22831.0,45963.0
1209,2017,51937.0,97900.0
1209,2018,21758.0,119658.0
1209,2019,22268.0,141926.0
1209,2020,19972.0,161898.0
1210,2014,6389.0,6389.0
1211,2014,7225.0,7225.0
1211,2015,12464.0,19689.0
1211,2016,12247.0,31936.0
1211,2017,15495.0,47431.0
1211,2018,9442.0,56873.0
1211,2019,14169.0,71042.0
1211,2020,22615.0,93657.0
1211,2022,15849.0,109506.0
1211,2023,20912.0,130418.0
1211,2024,21857.0,152275.0
1212,2014,8170.0,8170.0
1213,2014,7671.0,7671.0
1213,2016,7193.0,14864.0
1213,2017,26559.0,41423.0
1213,2018,5091.0,46514.0
1213,2019,4725.0,51239.0
1213,2020,6205.0,57444.0
1213,2021,1764.0,59208.0
1213,2022,7112.0,66320.0
1213,2023,7362.0,73682.0
1214,2014,27253.0,27253.0
1214,2015,10637.0,37890.0
1214,2016,11176.0,49066.0
1214,2017,19304.0,68370.0
1214,2018,12160.0,80530.0
1214,2019,11849.0,92379.0
1214,2020,16146.0,108525.0
1214,2021,12735.0,121260.0
1214,2022,11506.0,132766.0
1214,2023,35610.0,168376.0
1215,2015,1876.0,1876.0
1215,2016,3838.0,5714.0
1215,2017,13169.0,18883.0
1215,2018,3843.0,22726.0
1215,2019,6829.0,29555.0
1215,2020,4044.0,33599.0
1215,2021,8884.0,42483.0
1215,2022,13309.0,55792.0
1215,2023,3011.0,58803.0
1216,2015,1600.0,1600.0
1216,2016,6525.0,8125.0
1216,2017,15751.0,23876.0
1216,2018,16917.0,40793.0
1216,2019,5763.0,46556.0
1216,2020,6760.0,53316.0
1216,2021,13871.0,67187.0
1216,2022,7027.0,74214.0
1216,2023,16146.0,90360.0
1217,2015,47555.0,47555.0
1218,2015,38974.0,38974.0
1218,2016,15242.0,54216.0
1218,2017,17369.0,71585.0
1218,2018,25670.0,97255.0
1220,2015,10090.0,10090.0
1220,2016,6062.0,16152.0
1220,2017,12582.0,28734.0
1220,2018,8983.0,37717.0
1220,2019,7503.0,45220.0
1220,2020,8064.0,53284.0
1221,2015,3000.0,3000.0
1222,2015,4785.0,4785.0
1223,2015,3363.0,3363.0
1223,2016,9327.0,12690.0
1223,2017,8459.0,21149.0
1226,2015,3922.0,3922.0
1226,2016,20471.0,24393.0
1226,2017,9212.0,33605.0
1226,2018,10443.0,44048.0
1226,2019,9737.0,53785.0
1226,2020,8514.0,62299.0
1226,2021,8077.0,70376.0
1226,2022,7040.0,77416.0
1226,2023,15810.0,93226.0
1228,2015,1331889.0,1331889.0
1228,2016,135383.0,1467272.0
1228,2017,198499.0,1665771.0
1228,2018,7429.0,1673200.0
1228,2019,22904.0,1696104.0
1228,2020,19539.0,1715643.0
1228,2021,1044036.0,2759679.0
1228,2022,11139416.0,13899095.0
1228,2023,15664228.0,29563323.0
1230,2015,5059.0,5059.0
1230,2016,6043.0,11102.0
1230,2017,5089.0,16191.0
1230,2018,5838.0,22029.0
1230,2019,4962.0,26991.0
1230,2020,23915.0,50906.0
1230,2021,15596.0,66502.0
1230,2022,4993.0,71495.0
1230,2023,7420.0,78915.0
1231,2015,14242.0,14242.0
1233,2015,9357.0,9357.0
1233,2016,4170.0,13527.0
1234,2015,7797.0,7797.0
1234,2016,6066.0,13863.0
1234,2017,55628.0,69491.0
1234,2018,8826.0,78317.0
1234,2019,6928.0,85245.0
1234,2020,2822.0,88067.0
